#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662926018640217856,1.52731,1.88963,1.55533,0.382215,-0.313186,0.654796,-0.571899,0.420403,-0.245348,-0.174016,-0.00112414,0.00150135,-0.00259512,0.1043,0.0868074,-0.00556304
1662926018650217728,1.5315,1.88718,1.55359,0.37991,-0.310789,0.65627,-0.573051,0.416131,-0.243849,-0.174053,-0.00112469,0.00150119,-0.00259491,0.104317,0.0867844,-0.00567621
1662926018660217856,1.53563,1.88475,1.55185,0.377589,-0.308386,0.657774,-0.574159,0.411132,-0.242513,-0.173452,-0.00112523,0.00150103,-0.00259471,0.104336,0.0867627,-0.00579004
1662926018670217728,1.53972,1.88233,1.55012,0.375281,-0.305956,0.659287,-0.575235,0.406041,-0.24078,-0.172689,-0.00112577,0.00150086,-0.0025945,0.104355,0.0867431,-0.00590391
1662926018680217856,1.54375,1.87994,1.5484,0.372969,-0.30349,0.660811,-0.576296,0.401135,-0.238713,-0.171826,-0.0011263,0.00150069,-0.0025943,0.104375,0.0867262,-0.00601719
1662926018690217728,1.54774,1.87756,1.54669,0.3706,-0.30094,0.662361,-0.577381,0.396348,-0.23539,-0.171088,-0.00112683,0.0015005,-0.0025941,0.104397,0.0867125,-0.00612931
1662926018700217600,1.55168,1.87524,1.54498,0.368135,-0.29829,0.663965,-0.57849,0.391444,-0.229523,-0.1703,-0.00112735,0.00150032,-0.00259391,0.10442,0.0867025,-0.00623994
1662926018710217728,1.55557,1.87298,1.54329,0.365587,-0.295553,0.665568,-0.579668,0.385759,-0.220683,-0.169162,-0.00112787,0.00150012,-0.00259371,0.104444,0.0866966,-0.00634904
1662926018720217600,1.55939,1.87083,1.5416,0.362997,-0.292773,0.667054,-0.580996,0.379848,-0.210525,-0.16795,-0.00112838,0.00149991,-0.00259352,0.104469,0.0866951,-0.00645654
1662926018730217728,1.56316,1.86877,1.53993,0.360405,-0.289956,0.668356,-0.582525,0.373819,-0.202558,-0.16661,-0.00112889,0.0014997,-0.00259333,0.104494,0.0866982,-0.00656239
1662926018740217600,1.56687,1.86676,1.53827,0.357843,-0.287077,0.66947,-0.584247,0.368573,-0.198979,-0.164503,-0.00112939,0.00149948,-0.00259314,0.104519,0.0867063,-0.0066666
1662926018750217728,1.57054,1.86477,1.53665,0.355294,-0.284116,0.670511,-0.586054,0.364521,-0.200267,-0.161273,-0.00112988,0.00149926,-0.00259296,0.104544,0.0867196,-0.00676912
1662926018760217600,1.57417,1.86274,1.53506,0.352727,-0.281052,0.671601,-0.587831,0.361766,-0.205896,-0.156696,-0.00113036,0.00149902,-0.00259277,0.104568,0.0867378,-0.00686976
1662926018770217728,1.57777,1.86064,1.53352,0.350153,-0.277931,0.672819,-0.589459,0.359617,-0.214249,-0.151054,-0.00113084,0.00149878,-0.00259259,0.104591,0.0867607,-0.00696836
1662926018780217600,1.58136,1.85845,1.53204,0.3476,-0.27478,0.674233,-0.59083,0.35736,-0.223748,-0.145082,-0.00113131,0.00149852,-0.00259242,0.104612,0.0867881,-0.00706476
1662926018790217728,1.58491,1.85617,1.53062,0.345033,-0.271592,0.675887,-0.591918,0.354028,-0.232135,-0.139069,-0.00113177,0.00149826,-0.00259224,0.104632,0.0868197,-0.00715887
1662926018800217600,1.58843,1.85382,1.52926,0.342426,-0.268335,0.677768,-0.592766,0.348396,-0.236742,-0.133761,-0.00113222,0.00149799,-0.00259207,0.104648,0.086855,-0.00725067
1662926018810217728,1.59187,1.85145,1.52794,0.339785,-0.264973,0.679781,-0.593492,0.340462,-0.236925,-0.129586,-0.00113267,0.00149771,-0.0025919,0.104662,0.0868934,-0.00734022
1662926018820217600,1.59523,1.84909,1.52666,0.337127,-0.261504,0.681792,-0.594239,0.330325,-0.233922,-0.125596,-0.00113311,0.00149742,-0.00259174,0.104673,0.0869347,-0.00742775
1662926018830217472,1.59848,1.84678,1.52543,0.334512,-0.257904,0.683707,-0.59509,0.320284,-0.228803,-0.12186,-0.00113354,0.00149712,-0.00259157,0.104681,0.0869786,-0.00751347
1662926018840217600,1.60164,1.84452,1.52423,0.331972,-0.254195,0.685469,-0.596081,0.311447,-0.223677,-0.118217,-0.00113396,0.0014968,-0.00259141,0.104686,0.0870247,-0.00759766
1662926018850217472,1.60471,1.8423,1.52306,0.329508,-0.25041,0.687089,-0.597183,0.303971,-0.220507,-0.114331,-0.00113437,0.00149648,-0.00259125,0.104687,0.0870723,-0.00768082
1662926018860217600,1.60772,1.8401,1.52194,0.327153,-0.246547,0.688616,-0.598325,0.2988,-0.219651,-0.110158,-0.00113477,0.00149615,-0.0025911,0.104685,0.0871206,-0.00776372
1662926018870217472,1.61069,1.8379,1.52086,0.324862,-0.242623,0.690137,-0.599425,0.294961,-0.221022,-0.10527,-0.00113517,0.0014958,-0.00259094,0.104679,0.0871687,-0.00784712
1662926018880217600,1.61363,1.83568,1.51984,0.322559,-0.238621,0.691758,-0.600405,0.292298,-0.222542,-0.0995165,-0.00113555,0.00149545,-0.00259079,0.104668,0.0872158,-0.0079318
1662926018890217472,1.61653,1.83344,1.51887,0.320269,-0.234615,0.693496,-0.601205,0.288716,-0.223978,-0.0937071,-0.00113593,0.00149508,-0.00259064,0.104652,0.087261,-0.00801846
1662926018900217600,1.61939,1.83119,1.51796,0.317955,-0.230611,0.695338,-0.601855,0.281616,-0.225204,-0.0880733,-0.00113631,0.0014947,-0.00259049,0.104632,0.0873032,-0.00810751
1662926018910217472,1.62215,1.82894,1.5171,0.315579,-0.226492,0.697249,-0.602458,0.27156,-0.224659,-0.0834412,-0.00113667,0.00149431,-0.00259034,0.104606,0.0873418,-0.00819924
1662926018920217600,1.62481,1.8267,1.51629,0.313148,-0.222225,0.699157,-0.603104,0.258973,-0.223228,-0.0796014,-0.00113704,0.00149391,-0.00259019,0.104576,0.0873763,-0.00829408
1662926018930217472,1.62733,1.82448,1.51551,0.31074,-0.217813,0.700964,-0.60386,0.245502,-0.222124,-0.0767392,-0.00113739,0.0014935,-0.00259005,0.10454,0.0874063,-0.00839246
1662926018940217600,1.62972,1.82225,1.51475,0.308413,-0.213302,0.702633,-0.604723,0.232686,-0.223083,-0.0740291,-0.00113774,0.00149308,-0.0025899,0.1045,0.0874313,-0.00849478
1662926018950217472,1.63199,1.82,1.51402,0.306162,-0.208643,0.704218,-0.605648,0.221501,-0.226201,-0.07107,-0.00113809,0.00149265,-0.00258976,0.104455,0.0874512,-0.00860134
1662926018960217600,1.63416,1.81772,1.51333,0.303992,-0.203903,0.705781,-0.606536,0.211523,-0.231322,-0.0676356,-0.00113844,0.00149221,-0.00258962,0.104407,0.0874661,-0.00871228
1662926018970217472,1.63622,1.81537,1.51267,0.30194,-0.199155,0.707356,-0.607303,0.201959,-0.237607,-0.064081,-0.00113878,0.00149176,-0.00258948,0.104355,0.0874759,-0.00882761
1662926018980217344,1.63819,1.81296,1.51204,0.29994,-0.194364,0.70901,-0.607918,0.191077,-0.243801,-0.0611035,-0.00113911,0.0014913,-0.00258934,0.104301,0.0874807,-0.00894736
1662926018990217472,1.64004,1.8105,1.51144,0.297973,-0.189528,0.710729,-0.608404,0.177691,-0.249572,-0.0587252,-0.00113945,0.00149084,-0.00258919,0.104246,0.0874806,-0.00907146
1662926019000217344,1.64174,1.80797,1.51086,0.296087,-0.184655,0.712463,-0.608795,0.161875,-0.25529,-0.0565734,-0.00113978,0.00149037,-0.00258905,0.10419,0.0874754,-0.00919969
1662926019010217472,1.64328,1.80539,1.51031,0.294302,-0.179717,0.714189,-0.609116,0.146668,-0.260222,-0.0550874,-0.00114011,0.00148989,-0.00258891,0.104135,0.0874649,-0.00933169
1662926019020217344,1.64467,1.80277,1.50976,0.292589,-0.17469,0.715901,-0.609394,0.132405,-0.264812,-0.0541757,-0.00114045,0.0014894,-0.00258876,0.104082,0.0874488,-0.00946713
1662926019030217472,1.64594,1.8001,1.50922,0.290953,-0.169609,0.717638,-0.609569,0.120249,-0.26775,-0.0535248,-0.00114078,0.0014889,-0.00258862,0.104031,0.0874268,-0.00960562
1662926019040217344,1.64709,1.79742,1.50868,0.289419,-0.164551,0.719392,-0.609618,0.110619,-0.267943,-0.053387,-0.00114111,0.00148839,-0.00258847,0.103984,0.0873986,-0.00974675
1662926019050217472,1.64816,1.79476,1.50815,0.287947,-0.159525,0.72113,-0.609598,0.103361,-0.264302,-0.0536073,-0.00114144,0.00148788,-0.00258832,0.103941,0.0873641,-0.00989019
1662926019060217344,1.64916,1.79215,1.5076,0.286411,-0.154507,0.722806,-0.609629,0.0971711,-0.255882,-0.0550976,-0.00114178,0.00148736,-0.00258817,0.103902,0.0873236,-0.0100359
1662926019070217472,1.65011,1.78966,1.50704,0.284767,-0.149527,0.724355,-0.609803,0.0909987,-0.243107,-0.058364,-0.00114211,0.00148683,-0.00258802,0.103869,0.0872778,-0.010184
1662926019080217344,1.65098,1.7873,1.50643,0.283009,-0.144591,0.725687,-0.610228,0.0834792,-0.228036,-0.0631176,-0.00114245,0.0014863,-0.00258787,0.103841,0.0872271,-0.0103346
1662926019090217472,1.65178,1.78509,1.50577,0.281106,-0.139671,0.726735,-0.611005,0.0748982,-0.213686,-0.0681864,-0.00114278,0.00148576,-0.00258772,0.103818,0.0871722,-0.0104877
1662926019100217344,1.65248,1.78301,1.50507,0.279137,-0.134761,0.727444,-0.612166,0.0662416,-0.204952,-0.072635,-0.00114312,0.00148522,-0.00258756,0.1038,0.087114,-0.0106432
1662926019110217216,1.65311,1.78097,1.50433,0.277131,-0.129906,0.727876,-0.613611,0.0596857,-0.204695,-0.0753494,-0.00114346,0.00148468,-0.0025874,0.103788,0.0870534,-0.0108006
1662926019120217344,1.65369,1.77889,1.50357,0.275098,-0.125062,0.728217,-0.615126,0.0563361,-0.212807,-0.0767713,-0.00114381,0.00148413,-0.00258724,0.103783,0.0869915,-0.0109592
1662926019130217216,1.65424,1.77669,1.5028,0.273011,-0.120323,0.728677,-0.616455,0.0543862,-0.227337,-0.0766783,-0.00114415,0.00148357,-0.00258707,0.103784,0.0869295,-0.0111183
1662926019140217344,1.65478,1.77434,1.50204,0.270845,-0.115667,0.729446,-0.617391,0.0524696,-0.242384,-0.0759653,-0.00114449,0.00148301,-0.00258691,0.103793,0.0868683,-0.0112774
1662926019150217216,1.65529,1.77186,1.50128,0.26861,-0.111108,0.730513,-0.617943,0.0489194,-0.253017,-0.0758067,-0.00114484,0.00148245,-0.00258674,0.103809,0.086809,-0.011436
1662926019160217344,1.65576,1.7693,1.50052,0.266269,-0.106628,0.73172,-0.618318,0.043622,-0.257814,-0.0769544,-0.00114518,0.00148188,-0.00258657,0.103833,0.0867522,-0.0115939
1662926019170217216,1.65616,1.76672,1.49974,0.263808,-0.102175,0.732887,-0.618742,0.037871,-0.25825,-0.0799561,-0.00114552,0.00148131,-0.0025864,0.103864,0.0866982,-0.0117509
1662926019180217344,1.65651,1.76414,1.49892,0.26124,-0.0977788,0.733915,-0.619323,0.0318776,-0.25703,-0.0838663,-0.00114586,0.00148073,-0.00258622,0.103902,0.0866474,-0.0119067
1662926019190217216,1.65681,1.76158,1.49806,0.258544,-0.0934028,0.734777,-0.620107,0.0267418,-0.256951,-0.0875905,-0.00114621,0.00148015,-0.00258605,0.103948,0.0866002,-0.012061
1662926019200217344,1.65706,1.75899,1.49717,0.255764,-0.0890598,0.735459,-0.621091,0.0235099,-0.26145,-0.0900934,-0.00114655,0.00147957,-0.00258587,0.104001,0.0865569,-0.0122134
1662926019210217216,1.65728,1.75633,1.49627,0.252972,-0.0848169,0.736031,-0.622149,0.0216855,-0.272679,-0.091216,-0.00114689,0.00147898,-0.0025857,0.10406,0.0865178,-0.0123636
1662926019220217344,1.65749,1.75352,1.49536,0.25015,-0.0806656,0.736688,-0.623064,0.0198219,-0.289446,-0.0907474,-0.00114723,0.00147839,-0.00258552,0.104124,0.086483,-0.0125112
1662926019230217216,1.65768,1.75053,1.49446,0.247319,-0.0765821,0.737584,-0.623649,0.0180184,-0.307944,-0.0889392,-0.00114757,0.00147779,-0.00258535,0.104192,0.0864527,-0.0126558
1662926019240217088,1.65785,1.74737,1.49358,0.244493,-0.0725886,0.738758,-0.623851,0.0159046,-0.324971,-0.0867543,-0.00114791,0.00147719,-0.00258517,0.104263,0.086427,-0.0127971
1662926019250217216,1.65799,1.74405,1.49272,0.24168,-0.0687134,0.740126,-0.623765,0.0128725,-0.33903,-0.0853395,-0.00114825,0.00147658,-0.002585,0.104337,0.0864062,-0.0129343
1662926019260217088,1.6581,1.74061,1.49187,0.238804,-0.0648674,0.741647,-0.623478,0.0090486,-0.347699,-0.0850578,-0.00114859,0.00147597,-0.00258482,0.104414,0.0863905,-0.0130666
1662926019270217216,1.65817,1.73712,1.49102,0.235825,-0.0610198,0.74326,-0.62308,0.0044199,-0.350105,-0.0854055,-0.00114893,0.00147536,-0.00258464,0.104492,0.0863802,-0.0131934
1662926019280217088,1.65819,1.73362,1.49017,0.232747,-0.0571964,0.74483,-0.622725,-0.00188584,-0.34773,-0.0854825,-0.00114928,0.00147475,-0.00258446,0.104571,0.0863754,-0.0133141
1662926019290217216,1.65813,1.73017,1.48932,0.229589,-0.0533672,0.746224,-0.622568,-0.00962846,-0.343782,-0.0843672,-0.00114962,0.00147414,-0.00258429,0.10465,0.0863763,-0.0134281
1662926019300217088,1.65799,1.72674,1.48849,0.2264,-0.049557,0.747392,-0.62265,-0.0181728,-0.342627,-0.0815843,-0.00114996,0.00147352,-0.0025841,0.104731,0.0863829,-0.0135349
1662926019310217216,1.65777,1.7233,1.4877,0.223194,-0.0457348,0.748426,-0.622857,-0.0258619,-0.345824,-0.0768138,-0.00115031,0.0014729,-0.00258392,0.104811,0.0863953,-0.0136338
1662926019320217088,1.65747,1.71982,1.48696,0.219963,-0.0419048,0.749465,-0.623026,-0.0335988,-0.351845,-0.0712592,-0.00115066,0.00147228,-0.00258373,0.104892,0.0864135,-0.0137247
1662926019330217216,1.65709,1.71627,1.48628,0.216775,-0.038104,0.750573,-0.623054,-0.0420795,-0.358269,-0.0655897,-0.00115101,0.00147166,-0.00258355,0.104974,0.0864374,-0.0138072
1662926019340217088,1.65662,1.71266,1.48565,0.213654,-0.0343413,0.751744,-0.62294,-0.0510523,-0.362523,-0.0602943,-0.00115136,0.00147103,-0.00258336,0.105056,0.0864669,-0.0138813
1662926019350217216,1.65606,1.70903,1.48507,0.21059,-0.0305999,0.752893,-0.62279,-0.0607651,-0.36303,-0.0558974,-0.0011517,0.0014704,-0.00258316,0.105138,0.0865019,-0.0139471
1662926019360217088,1.65541,1.70542,1.48453,0.207574,-0.0268437,0.753939,-0.622711,-0.0699907,-0.36039,-0.0521616,-0.00115205,0.00146977,-0.00258297,0.105222,0.0865419,-0.014005
1662926019370216960,1.65467,1.70183,1.48403,0.204649,-0.0231247,0.75481,-0.622773,-0.0781303,-0.356552,-0.0479029,-0.0011524,0.00146914,-0.00258277,0.105307,0.0865864,-0.0140558
1662926019380217088,1.65385,1.69829,1.48358,0.201786,-0.019428,0.755479,-0.623022,-0.0849982,-0.352731,-0.0422559,-0.00115274,0.0014685,-0.00258256,0.105394,0.086635,-0.0141001
1662926019390216960,1.65297,1.69478,1.48319,0.198967,-0.0157585,0.755969,-0.623438,-0.090785,-0.350468,-0.0352996,-0.00115308,0.00146787,-0.00258236,0.105484,0.0866872,-0.0141386
1662926019400217088,1.65203,1.69128,1.48288,0.1962,-0.0121425,0.756347,-0.623937,-0.0975823,-0.349587,-0.0273152,-0.00115343,0.00146723,-0.00258215,0.105577,0.0867424,-0.0141722
1662926019410216960,1.65102,1.68778,1.48265,0.193489,-0.00858259,0.756667,-0.624454,-0.105628,-0.349548,-0.0187379,-0.00115376,0.00146659,-0.00258193,0.105673,0.0868005,-0.0142016
1662926019420217088,1.64992,1.68429,1.48251,0.190835,-0.00505743,0.756937,-0.624982,-0.114109,-0.349479,-0.0104984,-0.0011541,0.00146594,-0.00258171,0.105774,0.0868613,-0.0142279
1662926019430216960,1.64873,1.6808,1.48244,0.188221,-0.00156026,0.757161,-0.625522,-0.122993,-0.348427,-0.00342494,-0.00115444,0.0014653,-0.00258149,0.105879,0.0869246,-0.014252
1662926019440217088,1.64746,1.67733,1.48243,0.185619,0.00193744,0.757336,-0.626087,-0.131528,-0.345299,0.00227476,-0.00115477,0.00146465,-0.00258127,0.10599,0.0869904,-0.0142747
1662926019450216960,1.64611,1.6739,1.48248,0.183068,0.00540193,0.757412,-0.626725,-0.13866,-0.340416,0.00682582,-0.0011551,0.001464,-0.00258104,0.106107,0.087058,-0.0142972
1662926019460217088,1.6447,1.67052,1.48257,0.180565,0.00882064,0.757337,-0.627502,-0.144523,-0.334989,0.0113117,-0.00115542,0.00146335,-0.00258081,0.10623,0.0871268,-0.0143207
1662926019470216960,1.64323,1.66719,1.48271,0.178084,0.0122048,0.757092,-0.628449,-0.149414,-0.331219,0.015809,-0.00115574,0.00146269,-0.00258057,0.106358,0.087196,-0.0143459
1662926019480217088,1.64171,1.66389,1.48289,0.175634,0.015554,0.756708,-0.629526,-0.153518,-0.330052,0.0206655,-0.00115606,0.00146203,-0.00258033,0.106492,0.0872648,-0.014374
1662926019490216960,1.64016,1.66058,1.48312,0.173191,0.0188639,0.756264,-0.630645,-0.157174,-0.330677,0.0260639,-0.00115637,0.00146136,-0.00258009,0.106631,0.0873326,-0.0144057
1662926019500217088,1.63857,1.65727,1.48341,0.170768,0.0221235,0.755795,-0.631761,-0.160291,-0.332689,0.0321576,-0.00115668,0.00146069,-0.00257985,0.106775,0.0873988,-0.0144419
1662926019510216960,1.63696,1.65392,1.48376,0.168413,0.0252979,0.755284,-0.632885,-0.162265,-0.336085,0.0381359,-0.00115699,0.00146002,-0.0025796,0.106923,0.087463,-0.0144826
1662926019520216832,1.63533,1.65054,1.48417,0.166058,0.0284092,0.754775,-0.633981,-0.163641,-0.339978,0.0437188,-0.00115729,0.00145935,-0.00257935,0.107076,0.0875246,-0.014528
1662926019530216960,1.63369,1.64713,1.48464,0.163673,0.0314798,0.754312,-0.635007,-0.163901,-0.341967,0.0487197,-0.00115759,0.00145868,-0.0025791,0.107233,0.0875833,-0.0145783
1662926019540216832,1.63206,1.64371,1.48514,0.161245,0.0345076,0.753889,-0.635972,-0.162723,-0.341159,0.0529797,-0.00115789,0.001458,-0.00257885,0.107394,0.0876385,-0.0146335
1662926019550216960,1.63045,1.64031,1.48569,0.15875,0.0374627,0.753421,-0.636986,-0.159634,-0.338027,0.0565288,-0.00115819,0.00145733,-0.00257859,0.107557,0.0876899,-0.0146936
1662926019560216832,1.62887,1.63695,1.48627,0.15617,0.0403172,0.752844,-0.638131,-0.155304,-0.334845,0.0596288,-0.00115849,0.00145665,-0.00257833,0.107723,0.0877376,-0.0147582
1662926019570216960,1.62735,1.63361,1.48688,0.153495,0.043064,0.752179,-0.639383,-0.150692,-0.333146,0.0624006,-0.00115878,0.00145597,-0.00257806,0.107891,0.0877814,-0.0148269
1662926019580216832,1.62586,1.63028,1.48752,0.150728,0.0457124,0.751454,-0.640709,-0.146894,-0.333393,0.0656394,-0.00115907,0.0014553,-0.0025778,0.10806,0.0878217,-0.0148993
1662926019590216960,1.6244,1.62693,1.48819,0.147871,0.0482929,0.750677,-0.642095,-0.144695,-0.336459,0.0692418,-0.00115937,0.00145462,-0.00257753,0.10823,0.0878584,-0.0149749
1662926019600216832,1.62296,1.62354,1.4889,0.144942,0.0508243,0.749885,-0.643491,-0.144217,-0.34277,0.0729913,-0.00115966,0.00145395,-0.00257725,0.1084,0.0878921,-0.0150535
1662926019610216960,1.62151,1.62007,1.48965,0.141978,0.0533196,0.749176,-0.644775,-0.145061,-0.351346,0.0762892,-0.00115995,0.00145328,-0.00257698,0.108569,0.0879228,-0.0151348
1662926019620216832,1.62005,1.61651,1.49043,0.139013,0.0557942,0.748638,-0.645836,-0.146875,-0.35979,0.0796242,-0.00116024,0.00145261,-0.0025767,0.108738,0.0879507,-0.0152181
1662926019630216960,1.61858,1.61288,1.49124,0.136064,0.0582854,0.74827,-0.64667,-0.147456,-0.365584,0.0827509,-0.00116053,0.00145194,-0.00257642,0.108906,0.0879758,-0.0153032
1662926019640216832,1.61711,1.60921,1.49208,0.133114,0.060729,0.747988,-0.647385,-0.146483,-0.368399,0.0857637,-0.00116082,0.00145127,-0.00257614,0.109072,0.0879981,-0.0153894
1662926019650216704,1.61566,1.60552,1.49295,0.130069,0.0631648,0.747751,-0.648044,-0.143249,-0.368186,0.0884498,-0.00116111,0.00145061,-0.00257586,0.109236,0.0880178,-0.0154761
1662926019660216832,1.61425,1.60185,1.49385,0.126856,0.065629,0.747511,-0.648712,-0.138146,-0.364586,0.0908317,-0.0011614,0.00144994,-0.00257557,0.109396,0.0880351,-0.0155626
1662926019670216704,1.6129,1.59824,1.49477,0.123484,0.0680502,0.747207,-0.649463,-0.132219,-0.358306,0.0934543,-0.00116169,0.00144928,-0.00257529,0.109553,0.0880501,-0.0156483
1662926019680216832,1.6116,1.59469,1.49572,0.119993,0.0703612,0.746774,-0.650369,-0.127749,-0.352289,0.0962896,-0.00116198,0.00144863,-0.002575,0.109705,0.0880627,-0.0157326
1662926019690216704,1.61033,1.59119,1.49669,0.116398,0.072566,0.74618,-0.651461,-0.126062,-0.348929,0.099327,-0.00116228,0.00144797,-0.00257471,0.109853,0.088073,-0.0158149
1662926019700216832,1.60907,1.58769,1.4977,0.11276,0.0747435,0.745478,-0.652657,-0.126817,-0.350504,0.102716,-0.00116257,0.00144732,-0.00257442,0.109995,0.0880814,-0.0158945
1662926019710216704,1.60778,1.58416,1.49875,0.109138,0.0768768,0.744767,-0.653836,-0.129758,-0.357325,0.10679,-0.00116287,0.00144668,-0.00257413,0.110131,0.088088,-0.0159703
1662926019720216832,1.60646,1.58053,1.49984,0.105598,0.0789853,0.744151,-0.654866,-0.134879,-0.368332,0.111027,-0.00116317,0.00144604,-0.00257383,0.110262,0.0880932,-0.0160415
1662926019730216704,1.60508,1.57679,1.50097,0.102199,0.0810882,0.743748,-0.655606,-0.140787,-0.381231,0.116014,-0.00116347,0.0014454,-0.00257354,0.110387,0.0880974,-0.0161072
1662926019740216832,1.60365,1.57292,1.50216,0.0989178,0.083254,0.743627,-0.655975,-0.145223,-0.392298,0.121283,-0.00116378,0.00144477,-0.00257324,0.110506,0.0881007,-0.0161662
1662926019750216704,1.60218,1.56896,1.5034,0.0957052,0.0854488,0.743747,-0.656034,-0.14739,-0.39881,0.126077,-0.00116408,0.00144414,-0.00257295,0.110619,0.0881034,-0.0162179
1662926019760216832,1.60071,1.56497,1.50468,0.0925703,0.0876216,0.74401,-0.655898,-0.146454,-0.400075,0.129666,-0.00116439,0.00144351,-0.00257265,0.110725,0.0881055,-0.016262
1662926019770216704,1.59926,1.56098,1.50599,0.0894495,0.0897444,0.744334,-0.655677,-0.142985,-0.395708,0.132232,-0.0011647,0.00144289,-0.00257235,0.110825,0.0881072,-0.0162987
1662926019780216576,1.59785,1.55707,1.50732,0.086262,0.091786,0.744615,-0.655502,-0.13833,-0.386197,0.13395,-0.00116501,0.00144227,-0.00257205,0.110917,0.0881088,-0.0163284
1662926019790216704,1.59649,1.55327,1.50866,0.0830089,0.0937303,0.744734,-0.655512,-0.133195,-0.374042,0.13544,-0.00116532,0.00144166,-0.00257175,0.111002,0.0881105,-0.0163515
1662926019800216576,1.59518,1.54959,1.51003,0.0796245,0.0956002,0.744609,-0.655803,-0.128375,-0.362033,0.137106,-0.00116563,0.00144105,-0.00257145,0.11108,0.0881126,-0.0163688
1662926019810216704,1.59391,1.54603,1.5114,0.0760556,0.097424,0.74427,-0.656343,-0.125139,-0.35211,0.138708,-0.00116594,0.00144044,-0.00257115,0.111151,0.0881156,-0.0163816
1662926019820216576,1.59267,1.54254,1.5128,0.0724042,0.099192,0.743801,-0.657022,-0.123864,-0.344736,0.140474,-0.00116625,0.00143984,-0.00257085,0.111215,0.0881201,-0.0163915
1662926019830216704,1.59143,1.53913,1.51421,0.0687009,0.10096,0.743286,-0.657734,-0.124183,-0.338786,0.142107,-0.00116656,0.00143924,-0.00257054,0.111272,0.0881268,-0.0164002
1662926019840216576,1.59018,1.53577,1.51564,0.0649877,0.102725,0.74276,-0.658431,-0.126032,-0.332989,0.143054,-0.00116687,0.00143864,-0.00257024,0.111323,0.0881363,-0.0164093
1662926019850216704,1.5889,1.53247,1.51707,0.0613361,0.104458,0.742238,-0.659097,-0.12984,-0.326742,0.143506,-0.00116717,0.00143805,-0.00256993,0.111368,0.0881489,-0.0164203
1662926019860216576,1.58758,1.52923,1.51851,0.0578123,0.106176,0.741726,-0.659717,-0.133855,-0.319943,0.143718,-0.00116748,0.00143746,-0.00256963,0.111408,0.0881648,-0.0164347
1662926019870216704,1.58622,1.52607,1.51995,0.0544346,0.107886,0.741222,-0.660293,-0.13765,-0.312226,0.143523,-0.00116779,0.00143688,-0.00256932,0.111443,0.0881843,-0.0164535
1662926019880216576,1.58482,1.52299,1.52138,0.0511639,0.109564,0.740713,-0.66085,-0.140939,-0.303795,0.143022,-0.0011681,0.00143629,-0.00256901,0.111474,0.0882077,-0.0164781
1662926019890216704,1.5834,1.51999,1.52281,0.0479746,0.11122,0.74016,-0.661432,-0.143141,-0.295295,0.142215,-0.00116841,0.00143571,-0.00256871,0.111501,0.088235,-0.0165096
1662926019900216576,1.58196,1.51708,1.52423,0.044859,0.112861,0.739563,-0.66204,-0.144443,-0.28718,0.141489,-0.00116872,0.00143513,-0.0025684,0.111525,0.0882664,-0.0165488
1662926019910216448,1.58051,1.51424,1.52564,0.0417708,0.114491,0.738927,-0.662672,-0.144764,-0.279422,0.140978,-0.00116903,0.00143455,-0.00256809,0.111545,0.0883017,-0.0165959
1662926019920216576,1.57907,1.51148,1.52705,0.0386806,0.116114,0.738242,-0.66334,-0.144477,-0.272318,0.140302,-0.00116934,0.00143397,-0.00256779,0.111562,0.0883409,-0.0166507
1662926019930216448,1.57762,1.50879,1.52845,0.0356099,0.117685,0.737525,-0.664032,-0.143897,-0.267075,0.139292,-0.00116965,0.0014334,-0.00256748,0.111576,0.0883839,-0.0167131
1662926019940216576,1.57618,1.50613,1.52983,0.0325865,0.119185,0.736793,-0.664733,-0.143506,-0.264583,0.137944,-0.00116997,0.00143283,-0.00256717,0.111586,0.0884306,-0.0167831
1662926019950216448,1.57475,1.50348,1.53121,0.0295369,0.120673,0.73611,-0.665362,-0.143269,-0.26419,0.136458,-0.00117028,0.00143225,-0.00256687,0.111594,0.0884806,-0.0168607
1662926019960216576,1.57331,1.50084,1.53256,0.0264561,0.122172,0.735521,-0.66587,-0.143787,-0.264839,0.135214,-0.00117059,0.00143168,-0.00256656,0.111598,0.0885332,-0.0169458
1662926019970216448,1.57188,1.49818,1.53391,0.0233416,0.123709,0.735004,-0.666273,-0.143637,-0.266327,0.134414,-0.00117091,0.0014311,-0.00256625,0.111599,0.0885876,-0.017038
1662926019980216576,1.57044,1.4955,1.53525,0.020164,0.125291,0.734526,-0.666608,-0.142793,-0.269283,0.13339,-0.00117122,0.00143053,-0.00256595,0.111597,0.0886431,-0.0171366
1662926019990216448,1.56901,1.49279,1.53658,0.0169087,0.126868,0.734111,-0.666858,-0.14273,-0.273253,0.131882,-0.00117154,0.00142996,-0.00256564,0.111592,0.088699,-0.0172414
1662926020000216576,1.56759,1.49003,1.53789,0.0136415,0.128463,0.733806,-0.666963,-0.142815,-0.27766,0.130008,-0.00117185,0.00142938,-0.00256534,0.111583,0.0887548,-0.017352
1662926020010216448,1.56616,1.48724,1.53917,0.0103568,0.130088,0.73361,-0.666922,-0.142296,-0.281692,0.127551,-0.00117216,0.00142881,-0.00256503,0.11157,0.0888097,-0.0174682
